Plaintext,Ciphertext
0x1c6c,0xb0f3
0x1c6d,0x89e9
0x1c6e,0xb2e0
0x1c6f,0xc2e0
0x1c70,0x657b
0x1c71,0x3fd9
0x1c72,0x37d9
0x1c73,0x3779
0x1c74,0xf313
0x1c75,0xf113
0x1c76,0x6edb
0x1c77,0xf359
0x1c78,0x16d3
0x1c79,0x65db
0x1c7a,0x12d3
0x1c7b,0x0edb
0x1c7c,0xb313
0x1c7d,0x8fd9
0x1c7e,0x52d3
0x1c7f,0x1279
0x1c80,0x3d3a
0x1c81,0x8d37
0x1c82,0x89aa
0x1c83,0x8b8a
0x1c84,0xab88
0x1c85,0x898a
0x1c86,0x8b3a
0x1c87,0xad3e
0x1c88,0x343a
0x1c89,0x342a
0x1c8a,0x2d38
0x1c8b,0x892a
0x1c8c,0x8437
0x1c8d,0x8427
0x1c8e,0x893a
0x1c8f,0xab38
0x1c90,0xdded
0x1c91,0xfdfa
0x1c92,0xf51d
0x1c93,0xf71d
0x1c94,0xf7dd
0x1c95,0xe71d
0x1c96,0xe5fc
0x1c97,0xedf8
0x1c98,0xd4ec
0x1c99,0xd4ed
0x1c9a,0xd4fc
0x1c9b,0xf5ed
0x1c9c,0xf4fa
0x1c9d,0xf4ea
0x1c9e,0xf5ec
0x1c9f,0xe5ec
0x1ca0,0xf16d
0x1ca1,0xbc8a
0x1ca2,0xb20d
0x1ca3,0xb30d
0x1ca4,0xb39d
0x1ca5,0xc30d
0x1ca6,0xf83a
0x1ca7,0xcc88
0x1ca8,0xe16d
0x1ca9,0xf66d
0x1caa,0xf14d
0x1cab,0xfa2a
0x1cac,0xb08a
0x1cad,0xb0aa
0x1cae,0xfa3a
0x1caf,0xe838
0x1cb0,0xfc6d
0x1cb1,0xb19a
0x1cb2,0xbc0d
0x1cb3,0xb80d
0x1cb4,0xca0d
0x1cb5,0xc00d
0x1cb6,0xf34a
0x1cb7,0xb10a
0x1cb8,0xea6d
0x1cb9,0xf86d
0x1cba,0xe06d
0x1cbb,0xf14a
0x1cbc,0xb30a
0x1cbd,0xb39a
0x1cbe,0xf16a
0x1cbf,0xf36a
0x1cc0,0xf806
0x1cc1,0xb14a
0x1cc2,0xf80d
0x1cc3,0xb86d
0x1cc4,0xca01
0x1cc5,0xc001
0x1cc6,0xf197
0x1cc7,0xb103
0x1cc8,0xea61
0x1cc9,0xf866
0x1cca,0xe061
0x1ccb,0xf147
0x1ccc,0xb303
0x1ccd,0xf19a
0x1cce,0xf163
0x1ccf,0xf363
0x1cd0,0xf166
0x1cd1,0xf88a
0x1cd2,0xf60d
0x1cd3,0xf10d
0x1cd4,0xb391
0x1cd5,0xc301
0x1cd6,0xf837
0x1cd7,0xcc8f
0x1cd8,0xe161
0x1cd9,0xf666
0x1cda,0xf141
0x1cdb,0xfa27
0x1cdc,0xb083
0x1cdd,0xfaaa
0x1cde,0xfa33
0x1cdf,0xe83f
0x1ce0,0x3d37
0x1ce1,0x8d87
0x1ce2,0x34aa
0x1ce3,0x3d8a
0x1ce4,0xab8f
0x1ce5,0x8983
0x1ce6,0x8b37
0x1ce7,0xad3b
0x1ce8,0x3433
0x1ce9,0x3427
0x1cea,0x2d3f
0x1ceb,0x8927
0x1cec,0x8439
0x1ced,0x84a7
0x1cee,0x8933
0x1cef,0xab3f
0x1cf0,0x25f0
0x1cf1,0x8bf3
0x1cf2,0x34e3
0x1cf3,0x3df3
0x1cf4,0x2dff
0x1cf5,0x34f3
0x1cf6,0xaef0
0x1cf7,0xabff
0x1cf8,0x35e0
0x1cf9,0x35e1
0x1cfa,0x25e0
0x1cfb,0x8ee1
0x1cfc,0x89f3
0x1cfd,0x89e3
0x1cfe,0x8ee0
0x1cff,0xaee0
0x1d00,0xd948
0x1d01,0x1f4c
0x1d02,0xfd3d
0x1d03,0xfb3d
0x1d04,0xe93d
0x1d05,0xe43d
0x1d06,0x1e28
0x1d07,0x1f6c
0x1d08,0xd44a
0x1d09,0xd448
0x1d0a,0xd94a
0x1d0b,0x1528
0x1d0c,0x176c
0x1d0d,0x174c
0x1d0e,0x152a
0x1d0f,0x1e2a
0x1d10,0xdf2d
0x1d11,0xff4a
0x1d12,0xfd6d
0x1d13,0xfb6d
0x1d14,0xfd06
0x1d15,0xfd66
0x1d16,0x1e48
0x1d17,0xf797
0x1d18,0xd726
0x1d19,0xd72d
0x1d1a,0xd7a6
0x1d1b,0x1548
0x1d1c,0xf747
0x1d1d,0xf74a
0x1d1e,0x154e
0x1d1f,0x159e
0x1d20,0x12ef
0x1d21,0x1372
0x1d22,0x11d0
0x1d23,0x13d0
0x1d24,0x1310
0x1d25,0x1110
0x1d26,0x12cb
0x1d27,0x1352
0x1d28,0x16e3
0x1d29,0x16ef
0x1d2a,0x12e3
0x1d2b,0x52ef
0x1d2c,0x5310
0x1d2d,0x53d0
0x1d2e,0x52e3
0x1d2f,0x12c9
0x1d30,0xdd2d
0x1d31,0xfd3a
0x1d32,0xf56d
0x1d33,0xf76d
0x1d34,0xf766
0x1d35,0xf566
0x1d36,0xe53c
0x1d37,0xfd37
0x1d38,0xd426
0x1d39,0xd42d
0x1d3a,0xdd26
0x1d3b,0xf52d
0x1d3c,0xf427
0x1d3d,0xf42a
0x1d3e,0xf526
0x1d3f,0xe534
0x1d40,0x6f40
0x1d41,0x0f92
0x1d42,0x0f90
0x1d43,0x0790
0x1d44,0x0700
0x1d45,0x0f00
0x1d46,0x6f92
0x1d47,0x0f02
0x1d48,0x6760
0x1d49,0x6740
0x1d4a,0x6f60
0x1d4b,0x0f40
0x1d4c,0x0762
0x1d4d,0x0742
0x1d4e,0x0f60
0x1d4f,0x6f02
0x1d50,0x3f43
0x1d51,0x8f99
0x1d52,0x8f93
0x1d53,0x8793
0x1d54,0x8743
0x1d55,0x3793
0x1d56,0x3f99
0x1d57,0x3f93
0x1d58,0x3749
0x1d59,0x3743
0x1d5a,0x3799
0x1d5b,0x8f43
0x1d5c,0x8799
0x1d5d,0x8749
0x1d5e,0x8f49
0x1d5f,0x3f49
0x1d60,0xe6f0
0x1d61,0xbcf3
0x1d62,0xfae3
0x1d63,0xf8f3
0x1d64,0xf8f9
0x1d65,0xfae9
0x1d66,0xc2f0
0x1d67,0xbcf9
0x1d68,0xf6e5
0x1d69,0xf6e1
0x1d6a,0xe6f2
0x1d6b,0xb2e1
0x1d6c,0xb0e9
0x1d6d,0xb0e3
0x1d6e,0xb2e5
0x1d6f,0xc2f2
0x1d70,0x12df
0x1d71,0xf379
0x1d72,0xf1d3
0x1d73,0xf3d3
0x1d74,0xf179
0x1d75,0xf1d9
0x1d76,0x127b
0x1d77,0xf3d9
0x1d78,0x16db
0x1d79,0x16df
0x1d7a,0x167b
0x1d7b,0x52df
0x1d7c,0xb3d9
0x1d7d,0xb3d3
0x1d7e,0x52db
0x1d7f,0x12db
0x1d80,0x3d63
0x1d81,0x8d69
0x1d82,0x8993
0x1d83,0x8b03
0x1d84,0xab0f
0x1d85,0x8903
0x1d86,0x8b63
0x1d87,0xad6b
0x1d88,0x3463
0x1d89,0x3443
0x1d8a,0x2d6f
0x1d8b,0x8943
0x1d8c,0x8469
0x1d8d,0x8449
0x1d8e,0x8963
0x1d8f,0xab6f
0x1d90,0xdd28
0x1d91,0xfd6a
0x1d92,0x1d6d
0x1d93,0x146d
0x1d94,0x144d
0x1d95,0xd46d
0x1d96,0xe53a
0x1d97,0xed68
0x1d98,0xd42a
0x1d99,0xd428
0x1d9a,0xd43a
0x1d9b,0xf528
0x1d9c,0xf46a
0x1d9d,0xf44a
0x1d9e,0xf52a
0x1d9f,0xe52a
0x1da0,0x1a61
0x1da1,0xbc03
0x1da2,0x5c01
0x1da3,0x5001
0x1da4,0x5091
0x1da5,0x7001
0x1da6,0xf863
0x1da7,0xcc0f
0x1da8,0xda61
0x1da9,0x1861
0x1daa,0x1a41
0x1dab,0xfa43
0x1dac,0xb003
0x1dad,0xb093
0x1dae,0xfa63
0x1daf,0xe86f
0x1db0,0xfc31
0x1db1,0x5190
0x1db2,0xbc81
0x1db3,0xb881
0x1db4,0xca81
0x1db5,0xc081
0x1db6,0x1340
0x1db7,0x5100
0x1db8,0xea31
0x1db9,0xf831
0x1dba,0xe031
0x1dbb,0x1140
0x1dbc,0x5300
0x1dbd,0x5390
0x1dbe,0x1160
0x1dbf,0x1360
0x1dc0,0xfc61
0x1dc1,0xb193
0x1dc2,0xbc01
0x1dc3,0xb801
0x1dc4,0xb861
0x1dc5,0xf801
0x1dc6,0xf343
0x1dc7,0xb143
0x1dc8,0xf865
0x1dc9,0xf861
0x1dca,0xf805
0x1dcb,0xf143
0x1dcc,0xf193
0x1dcd,0xb393
0x1dce,0xf149
0x1dcf,0xf199
0x1dd0,0xf161
0x1dd1,0xbc83
0x1dd2,0xb201
0x1dd3,0xb301
0x1dd4,0xf101
0x1dd5,0xf601
0x1dd6,0xf833
0x1dd7,0xf883
0x1dd8,0xf665
0x1dd9,0xf661
0x1dda,0xf165
0x1ddb,0xfa23
0x1ddc,0xfaa3
0x1ddd,0xb0a3
0x1dde,0xfa29
0x1ddf,0xf839
0x1de0,0x3d33
0x1de1,0x8d39
0x1de2,0x89a3
0x1de3,0x8b83
0x1de4,0x3d83
0x1de5,0x34a3
0x1de6,0x8b33
0x1de7,0x8d89
0x1de8,0x3429
0x1de9,0x3423
0x1dea,0x3d39
0x1deb,0x8923
0x1dec,0x84a9
0x1ded,0x8429
0x1dee,0x8929
0x1def,0x8b39
0x1df0,0xe6f3
0x1df1,0xbc13
0x1df2,0xfad3
0x1df3,0xf813
0x1df4,0xe81f
0x1df5,0xfa13
0x1df6,0xc2f3
0x1df7,0xcc1f
0x1df8,0xf6e3
0x1df9,0xf6ef
0x1dfa,0xe6e3
0x1dfb,0xb2ef
0x1dfc,0xb013
0x1dfd,0xb0d3
0x1dfe,0xb2e3
0x1dff,0xc2e3
0x1e00,0xcca1
0x1e01,0xd660
0x1e02,0x20ed
0x1e03,0xe821
0x1e04,0xea30
0x1e05,0x20ec
0x1e06,0x7200
0x1e07,0xd640
0x1e08,0xaacc
0x1e09,0xaacd
0x1e0a,0xc080
0x1e0b,0x067d
0x1e0c,0x62dc
0x1e0d,0x62dd
0x1e0e,0x067c
0x1e0f,0x7290
0x1e10,0xcc91
0x1e11,0xe663
0x1e12,0x20dd
0x1e13,0xe841
0x1e14,0xe845
0x1e15,0x2a76
0x1e16,0xc203
0x1e17,0xe669
0x1e18,0xaadd
0x1e19,0xaa7d
0x1e1a,0xe891
0x1e1b,0x8678
0x1e1c,0x367e
0x1e1d,0x32d8
0x1e1e,0x86d8
0x1e1f,0xe603
0x1e20,0x9e00
0x1e21,0x9e60
0x1e22,0x6241
0x1e23,0x4560
0x1e24,0x4540
0x1e25,0x6240
0x1e26,0x9562
0x1e27,0x9e40
0x1e28,0x0690
0x1e29,0x0691
0x1e2a,0x9e90
0x1e2b,0x0295
0x1e2c,0x6292
0x1e2d,0x6295
0x1e2e,0x0292
0x1e2f,0x9542
0x1e30,0xac7d
0x1e31,0x261a
0x1e32,0x2add
0x1e33,0x28dd
0x1e34,0x28d6
0x1e35,0x2ad6
0x1e36,0xa25a
0x1e37,0x2617
0x1e38,0x2a7d
0x1e39,0xa07d
0x1e3a,0x287d
0x1e3b,0x8278
0x1e3c,0x36de
0x1e3d,0x36d8
0x1e3e,0x3678
0x1e3f,0x265a
0x1e40,0x4533
0x1e41,0x7210
0x1e42,0x1ed1
0x1e43,0xd610
0x1e44,0xd6d0
0x1e45,0x1ed0
0x1e46,0x9e33
0x1e47,0x72d0
0x1e48,0x6223
0x1e49,0x622f
0x1e4a,0x4523
0x1e4b,0x62ab
0x1e4c,0x1e72
0x1e4d,0x1e75
0x1e4e,0x62a9
0x1e4f,0x9e23
0x1e50,0x4563
0x1e51,0xc213
0x1e52,0xfedf
0x1e53,0xe613
0x1e54,0xe619
0x1e55,0xf57b
0x1e56,0x9e63
0x1e57,0xc219
0x1e58,0x669b
0x1e59,0x624f
0x1e5a,0x4569
0x1e5b,0x629b
0x1e5c,0xfedb
0x1e5d,0xfe7b
0x1e5e,0x624b
0x1e5f,0x9e69
0x1e60,0xa203
0x1e61,0xa263
0x1e62,0x364f
0x1e63,0x2663
0x1e64,0x2669
0x1e65,0x364b
0x1e66,0xa669
0x1e67,0xa269
0x1e68,0x369f
0x1e69,0x829f
0x1e6a,0x2603
0x1e6b,0x864b
0x1e6c,0x824b
0x1e6d,0x824f
0x1e6e,0x869b
0x1e6f,0xa609
0x1e70,0xae03
0x1e71,0xae63
0x1e72,0x324f
0x1e73,0x2563
0x1e74,0x2569
0x1e75,0x369b
0x1e76,0xa569
0x1e77,0xae69
0x1e78,0x864f
0x1e79,0x869f
0x1e7a,0x2503
0x1e7b,0x829b
0x1e7c,0x324b
0x1e7d,0x329b
0x1e7e,0x329f
0x1e7f,0xa509
0x1e80,0x4633
0x1e81,0x7e10
0x1e82,0x15d1
0x1e83,0xd510
0x1e84,0xd5d0
0x1e85,0x15d0
0x1e86,0x9233
0x1e87,0x7ed0
0x1e88,0x6623
0x1e89,0x662f
0x1e8a,0x4623
0x1e8b,0x022f
0x1e8c,0x5ed0
0x1e8d,0x5ed1
0x1e8e,0x0223
0x1e8f,0x9223
0x1e90,0xaccd
0x1e91,0x461c
0x1e92,0x2aed
0x1e93,0x28ed
0x1e94,0x2afc
0x1e95,0x2aec
0x1e96,0x925c
0x1e97,0x46dc
0x1e98,0xa0cc
0x1e99,0xa0cd
0x1e9a,0xa0bc
0x1e9b,0x027d
0x1e9c,0x66dc
0x1e9d,0x66dd
0x1e9e,0x027c
0x1e9f,0x927c
0x1ea0,0x48d8
0x1ea1,0xd61c
0x1ea2,0xeaed
0x1ea3,0xe8ed
0x1ea4,0xeafc
0x1ea5,0xeaec
0x1ea6,0x46fa
0x1ea7,0xd6dc
0x1ea8,0x4ada
0x1ea9,0x4ad8
0x1eaa,0x4a1a
0x1eab,0x66e8
0x1eac,0x16dc
0x1ead,0x16dd
0x1eae,0x66ea
0x1eaf,0x46ea
0x1eb0,0xd84f
0x1eb1,0xd56c
0x1eb2,0xe0ed
0x1eb3,0xed2d
0x1eb4,0xe43c
0x1eb5,0xe0ec
0x1eb6,0xd633
0x1eb7,0xd54c
0x1eb8,0x40da
0x1eb9,0x40d8
0x1eba,0xda63
0x1ebb,0x62e8
0x1ebc,0x12dc
0x1ebd,0x12dd
0x1ebe,0x62ea
0x1ebf,0xd623
0x1ec0,0xd621
0x1ec1,0xe56a
0x1ec2,0xe0dd
0x1ec3,0xed4d
0x1ec4,0xed46
0x1ec5,0xea76
0x1ec6,0xd663
0x1ec7,0xe567
0x1ec8,0x41c6
0x1ec9,0x43ed
0x1eca,0xd625
0x1ecb,0x62d8
0x1ecc,0xf67e
0x1ecd,0xf2d8
0x1ece,0x667e
0x1ecf,0xd669
0x1ed0,0x46ed
0x1ed1,0xe61a
0x1ed2,0xeadd
0x1ed3,0xe8dd
0x1ed4,0xe8d6
0x1ed5,0xead6
0x1ed6,0x461a
0x1ed7,0xe617
0x1ed8,0x41e6
0x1ed9,0x41ed
0x1eda,0x46e6
0x1edb,0x66d8
0x1edc,0xf6de
0x1edd,0xf6d8
0x1ede,0x66de
0x1edf,0x4617
0x1ee0,0x4663
0x1ee1,0xce13
0x1ee2,0xf5df
0x1ee3,0xe513
0x1ee4,0xe519
0x1ee5,0xf5db
0x1ee6,0x9263
0x1ee7,0xce19
0x1ee8,0x664b
0x1ee9,0x664f
0x1eea,0x4669
0x1eeb,0x024f
0x1eec,0xbedb
0x1eed,0xbedf
0x1eee,0x024b
0x1eef,0x9269
0x1ef0,0x9200
0x1ef1,0x9260
0x1ef2,0x6641
0x1ef3,0x4660
0x1ef4,0x4640
0x1ef5,0x6640
0x1ef6,0x9662
0x1ef7,0x9240
0x1ef8,0x0290
0x1ef9,0x0291
0x1efa,0x9290
0x1efb,0x0645
0x1efc,0x0240
0x1efd,0x0241
0x1efe,0x0642
0x1eff,0x9642
0x1f00,0xcaa1
0x1f01,0x1241
0x1f02,0xea21
0x1f03,0xe021
0x1f04,0xe020
0x1f05,0xea20
0x1f06,0x5691
0x1f07,0x1240
0x1f08,0xc0a0
0x1f09,0xc0a1
0x1f0a,0xcaa0
0x1f0b,0x5291
0x1f0c,0x1640
0x1f0d,0x1641
0x1f0e,0x5290
0x1f0f,0x5690
0x1f10,0xca91
0x1f11,0xf24f
0x1f12,0xea41
0x1f13,0xe041
0x1f14,0xea95
0x1f15,0xea45
0x1f16,0xb69f
0x1f17,0xf69b
0x1f18,0xea91
0x1f19,0xc091
0x1f1a,0xca41
0x1f1b,0xb29f
0x1f1c,0xf64b
0x1f1d,0xf64f
0x1f1e,0xf69f
0x1f1f,0xb64f
0x1f20,0x0591
0x1f21,0x6e95
0x1f22,0x6541
0x1f23,0x6e41
0x1f24,0x6e40
0x1f25,0x6540
0x1f26,0x0e95
0x1f27,0x6e92
0x1f28,0x0e90
0x1f29,0x0e91
0x1f2a,0x0590
0x1f2b,0x0545
0x1f2c,0x0e40
0x1f2d,0x0e41
0x1f2e,0x0542
0x1f2f,0x0e92
0x1f30,0xc291
0x1f31,0xe833
0x1f32,0xe141
0x1f33,0xe641
0x1f34,0xe645
0x1f35,0xe145
0x1f36,0xcc83
0x1f37,0xe839
0x1f38,0xe191
0x1f39,0xc391
0x1f3a,0xe691
0x1f3b,0xbcaf
0x1f3c,0xf82b
0x1f3d,0xf82f
0x1f3e,0xf8af
0x1f3f,0xe883
0x1f40,0x6e2f
0x1f41,0x1275
0x1f42,0x16d1
0x1f43,0x12d1
0x1f44,0x12d0
0x1f45,0x16d0
0x1f46,0x6eab
0x1f47,0x1272
0x1f48,0x6523
0x1f49,0x652f
0x1f4a,0x6e23
0x1f4b,0x0e2f
0x1f4c,0x52d0
0x1f4d,0x52d1
0x1f4e,0x0e23
0x1f4f,0x6ea9
0x1f50,0x6e4f
0x1f51,0xf27b
0x1f52,0xf6df
0x1f53,0xf2df
0x1f54,0xf67b
0x1f55,0xf6db
0x1f56,0x6e9b
0x1f57,0xf2db
0x1f58,0x654b
0x1f59,0x654f
0x1f5a,0x659b
0x1f5b,0x0e4f
0x1f5c,0xb2db
0x1f5d,0xb2df
0x1f5e,0x0e4b
0x1f5f,0x6e4b
0x1f60,0xab83
0x1f61,0xab33
0x1f62,0x3d2f
0x1f63,0x2d33
0x1f64,0x2d39
0x1f65,0x3d2b
0x1f66,0xad39
0x1f67,0xab39
0x1f68,0x3daf
0x1f69,0x8baf
0x1f6a,0x2d83
0x1f6b,0x8d2b
0x1f6c,0x8b2b
0x1f6d,0x8b2f
0x1f6e,0x8dab
0x1f6f,0xad89
0x1f70,0x859f
0x1f71,0x3e9b
0x1f72,0x354f
0x1f73,0x3e4f
0x1f74,0x359b
0x1f75,0x354b
0x1f76,0x8e9b
0x1f77,0x3e4b
0x1f78,0x359f
0x1f79,0x8e9f
0x1f7a,0x854f
0x1f7b,0x854b
0x1f7c,0x8e4b
0x1f7d,0x8e4f
0x1f7e,0x859b
0x1f7f,0x3e9f
0x1f80,0x2533
0x1f81,0xcc13
0x1f82,0xf8df
0x1f83,0xe813
0x1f84,0xe8d3
0x1f85,0xf8d3
0x1f86,0xae33
0x1f87,0xccd3
0x1f88,0x3523
0x1f89,0x352f
0x1f8a,0x2523
0x1f8b,0x8e2f
0x1f8c,0xbcd3
0x1f8d,0xbcdf
0x1f8e,0x8e23
0x1f8f,0xae23
0x1f90,0x7c91
0x1f91,0xe863
0x1f92,0xda41
0x1f93,0xd841
0x1f94,0xda60
0x1f95,0xda40
0x1f96,0xcc03
0x1f97,0xe843
0x1f98,0x7090
0x1f99,0x7091
0x1f9a,0x7000
0x1f9b,0xbc9f
0x1f9c,0xf843
0x1f9d,0xf84f
0x1f9e,0xbc93
0x1f9f,0xcc93
0x1fa0,0xd82f
0x1fa1,0xed6a
0x1fa2,0xd44d
0x1fa3,0xdd4d
0x1fa4,0xd46c
0x1fa5,0xd44c
0x1fa6,0xe633
0x1fa7,0xed4a
0x1fa8,0xda23
0x1fa9,0xda2f
0x1faa,0xda33
0x1fab,0xf62f
0x1fac,0xfd4a
0x1fad,0xfd48
0x1fae,0xf623
0x1faf,0xe623
0x1fb0,0xd04f
0x1fb1,0x1e4d
0x1fb2,0xe42d
0x1fb3,0xe92d
0x1fb4,0xe92c
0x1fb5,0xe42c
0x1fb6,0x122f
0x1fb7,0x1e4c
0x1fb8,0xda43
0x1fb9,0xda4f
0x1fba,0xd043
0x1fbb,0x162f
0x1fbc,0x154c
0x1fbd,0x154d
0x1fbe,0x1623
0x1fbf,0x1223
0x1fc0,0xd321
0x1fc1,0xfe48
0x1fc2,0xe44d
0x1fc3,0xe94d
0x1fc4,0xe496
0x1fc5,0xe446
0x1fc6,0x124f
0x1fc7,0xf59e
0x1fc8,0xd125
0x1fc9,0xd121
0x1fca,0xd1a5
0x1fcb,0x164f
0x1fcc,0xf54e
0x1fcd,0xf548
0x1fce,0x164b
0x1fcf,0x169b
0x1fd0,0xd821
0x1fd1,0xed3a
0x1fd2,0xe74d
0x1fd3,0xe54d
0x1fd4,0xe546
0x1fd5,0xe746
0x1fd6,0xe630
0x1fd7,0xed37
0x1fd8,0xda25
0x1fd9,0xda21
0x1fda,0xd825
0x1fdb,0xf621
0x1fdc,0xfd2e
0x1fdd,0xfd28
0x1fde,0xf625
0x1fdf,0xe632
0x1fe0,0x2530
0x1fe1,0xccf3
0x1fe2,0xf8ef
0x1fe3,0xe8f3
0x1fe4,0xe8f9
0x1fe5,0xf8eb
0x1fe6,0xae30
0x1fe7,0xccf9
0x1fe8,0x3525
0x1fe9,0x3521
0x1fea,0x2532
0x1feb,0x8e21
0x1fec,0xbceb
0x1fed,0xbcef
0x1fee,0x8e25
0x1fef,0xae32
0x1ff0,0xab03
0x1ff1,0xab63
0x1ff2,0x3d4f
0x1ff3,0x2d63
0x1ff4,0x2d43
0x1ff5,0x3d43
0x1ff6,0xad69
0x1ff7,0xab43
0x1ff8,0x8b93
0x1ff9,0x8b9f
0x1ffa,0xab93
0x1ffb,0x8d4b
0x1ffc,0x8b43
0x1ffd,0x8b4f
0x1ffe,0x8d49
0x1fff,0xad49
0x2000,0x4cb1
0x2001,0x48b5
0x2002,0x9cf5
0x2003,0x4cf5
0x2004,0xdcfe
0x2005,0x7cfe
0x2006,0x98f1
0x2007,0xd8be
0x2008,0x78be
0x2009,0x98b5
0x200a,0xdcb8
0x200b,0x48b1
0x200c,0xd8fe
0x200d,0x48f5
0x200e,0xd8b8
0x200f,0x78f8
0x2010,0x9cbb
0x2011,0x4cff
0x2012,0x9cff
0x2013,0x4cbb
0x2014,0x4cfb
0x2015,0x9cfb
0x2016,0x98bf
0x2017,0x48bb
0x2018,0x98bb
0x2019,0x98fb
0x201a,0x4cbf
0x201b,0x9cbf
0x201c,0x48fb
0x201d,0x48ff
0x201e,0x48bf
0x201f,0x98ff
0x2020,0x22b1
0x2021,0x33e5
0x2022,0xa2f5
0x2023,0x22f5
0x2024,0xe2fe
0x2025,0xc2fe
0x2026,0x33c1
0x2027,0xf3ee
0x2028,0xc6be
0x2029,0xa6b5
0x202a,0xe2b8
0x202b,0x81c5
0x202c,0xb3ee
0x202d,0x83e5
0x202e,0xb1ce
0x202f,0xf3c8
0x2030,0x7bbe
0x2031,0xdbf8
0x2032,0x4c5b
0x2033,0xdbbe
0x2034,0xdbfe
0x2035,0x4c1b
0x2036,0x7db8
0x2037,0xddbe
0x2038,0x4c5f
0x2039,0x9c5b
0x203a,0xdbb8
0x203b,0x985f
0x203c,0x485b
0x203d,0x4c1f
0x203e,0x981f
0x203f,0x7df8
0x2040,0x2cbf
0x2041,0x20b3
0x2042,0xa8c9
0x2043,0x2cc3
0x2044,0xec7a
0x2045,0xc877
0x2046,0x30cf
0x2047,0xe05a
0x2048,0xc85e
0x2049,0xa8bb
0x204a,0xec58
0x204b,0x8acb
0x204c,0xca57
0x204d,0xaab9
0x204e,0xba7e
0x204f,0xf078
0x2050,0xac5b
0x2051,0xa059
0x2052,0xa8d9
0x2053,0xac79
0x2054,0x2c73
0x2055,0xa879
0x2056,0x807b
0x2057,0x2053
0x2058,0xa85b
0x2059,0xa81b
0x205a,0x2c5f
0x205b,0x8adb
0x205c,0xaa59
0x205d,0xaa19
0x205e,0x8a7b
0x205f,0x307f
0x2060,0xcebe
0x2061,0xffce
0x2062,0x42bb
0x2063,0xeebe
0x2064,0xeefe
0x2065,0x42fb
0x2066,0xbfce
0x2067,0xffee
0x2068,0x42bf
0x2069,0x92bb
0x206a,0xeeb8
0x206b,0x03cb
0x206c,0x63eb
0x206d,0x63cb
0x206e,0x63cf
0x206f,0xffc8
0x2070,0xa2bb
0x2071,0x33cb
0x2072,0xa2ff
0x2073,0x22bb
0x2074,0x22fb
0x2075,0xa2fb
0x2076,0x83cb
0x2077,0x33eb
0x2078,0xa6bb
0x2079,0xa6fb
0x207a,0x22bf
0x207b,0x81eb
0x207c,0x83eb
0x207d,0x83ef
0x207e,0x81cb
0x207f,0x33cf
0x2080,0xebb8
0x2081,0xe9ba
0x2082,0x2273
0x2083,0xebca
0x2084,0xeb9a
0x2085,0xd27c
0x2086,0xf9c8
0x2087,0xe90a
0x2088,0xd25d
0x2089,0x225f
0x208a,0xeb08
0x208b,0x337f
0x208c,0xd35c
0x208d,0x2353
0x208e,0x137d
0x208f,0xf998
0x2090,0xdbbd
0x2091,0xddb6
0x2092,0x42f5
0x2093,0xdbf6
0x2094,0xdb3e
0x2095,0xdc1e
0x2096,0x7dfd
0x2097,0xdd8e
0x2098,0xdc58
0x2099,0x42b1
0x209a,0xdb88
0x209b,0x96f1
0x209c,0xd85e
0x209d,0x46b5
0x209e,0x7818
0x209f,0x7d38
0x20a0,0xee5d
0x20a1,0xc5dc
0x20a2,0x2c70
0x20a3,0xee7c
0x20a4,0xdb9c
0x20a5,0xeccc
0x20a6,0xc51d
0x20a7,0x7d4c
0x20a8,0xecbd
0x20a9,0x2c51
0x20aa,0xdb0d
0x20ab,0xa811
0x20ac,0xc8ec
0x20ad,0xa8d0
0x20ae,0xc8fd
0x20af,0x7d6d
0x20b0,0x2251
0x20b1,0xa6d0
0x20b2,0xa672
0x20b3,0x2270
0x20b4,0xdc7c
0x20b5,0x7874
0x20b6,0xa611
0x20b7,0x78dc
0x20b8,0x7856
0x20b9,0xa655
0x20ba,0xdc5d
0x20bb,0x2651
0x20bc,0xd87c
0x20bd,0x2670
0x20be,0xd85d
0x20bf,0x781d
0x20c0,0x9c55
0x20c1,0x9870
0x20c2,0x98d2
0x20c3,0x9c72
0x20c4,0x4c70
0x20c5,0x9872
0x20c6,0x9851
0x20c7,0x98d0
0x20c8,0x9855
0x20c9,0x9815
0x20ca,0x4c51
0x20cb,0x9c51
0x20cc,0x4870
0x20cd,0x9c70
0x20ce,0x4851
0x20cf,0x9811
0x20d0,0x7b56
0x20d1,0x7d7c
0x20d2,0xacc2
0x20d3,0x7b74
0x20d4,0xdb7c
0x20d5,0x2cc0
0x20d6,0x7d5d
0x20d7,0x7ddc
0x20d8,0x2cb1
0x20d9,0xacb5
0x20da,0xdb5d
0x20db,0xa8b1
0x20dc,0xa8e0
0x20dd,0xa8c0
0x20de,0xa8f1
0x20df,0x7d1d
0x20e0,0xcb5e
0x20e1,0xc957
0x20e2,0x9272
0x20e3,0xcb77
0x20e4,0xeb7a
0x20e5,0x4270
0x20e6,0xb97e
0x20e7,0xe95a
0x20e8,0x4251
0x20e9,0x9255
0x20ea,0xeb58
0x20eb,0x0375
0x20ec,0x4350
0x20ed,0x9352
0x20ee,0x6371
0x20ef,0xf978
0x20f0,0xeebd
0x20f1,0xffe6
0x20f2,0x421b
0x20f3,0xeef6
0x20f4,0xee3e
