Plaintext1,Plaintext2,Ciphertext1,Ciphertext2
0x0e33,0x1e33,0xe241,0x28dd
0x0e34,0x1e34,0xe695,0x28d6
0x0e35,0x1e35,0x2876,0x2ad6
0x0e36,0x1e36,0xc883,0xa25a
0x0e37,0x1e37,0xe889,0x2617
0x0e38,0x1e38,0xa8dd,0x2a7d
0x0e39,0x1e39,0xa87d,0xa07d
0x0e3a,0x1e3a,0xc641,0x287d
0x0e3b,0x1e3b,0xa65a,0x8278
0x0e3c,0x1e3c,0x2657,0x36de
0x0e3d,0x1e3d,0x221a,0x36d8
0x0e3e,0x1e3e,0xa61a,0x3678
0x0e3f,0x1e3f,0xc833,0x265a
0x0e40,0x1e40,0x2233,0x4533
0x0e41,0x1e41,0xeb59,0x7210
0x0e42,0x1e42,0xed13,0x1ed1
0x0e43,0x1e43,0xeb13,0xd610
0x0e44,0x1e44,0xebd3,0xd6d0
0x0e45,0x1e45,0xedd3,0x1ed0
0x0e46,0x1e46,0x2289,0x9e33
0x0e47,0x1e47,0xeb79,0x72d0
0x0e48,0x1e48,0x2623,0x6223
0x0e49,0x1e49,0x2633,0x622f
0x0e4a,0x1e4a,0x2223,0x4523
0x0e4b,0x1e4b,0xa233,0x62ab
0x0e4c,0x1e4c,0xcbd3,0x1e72
0x0e4d,0x1e4d,0xcb13,0x1e75
0x0e4e,0x1e4e,0xa223,0x62a9
0x0e4f,0x1e4f,0x22a9,0x9e23
0x0e50,0x1e50,0x2230,0x4563
0x0e51,0x1e51,0xebb9,0xc213
0x0e52,0x1e52,0xedf3,0xfedf
0x0e53,0x1e53,0xebf3,0xe613
0x0e54,0x1e54,0xedb9,0xe619
0x0e55,0x1e55,0xedf9,0xf57b
0x0e56,0x1e56,0x2282,0x9e63
0x0e57,0x1e57,0xebf9,0xc219
0x0e58,0x1e58,0x2632,0x669b
0x0e59,0x1e59,0x2630,0x624f
0x0e5a,0x1e5a,0x2682,0x4569
0x0e5b,0x1e5b,0xa230,0x629b
0x0e5c,0x1e5c,0xcbf9,0xfedb
0x0e5d,0x1e5d,0xcbf3,0xfe7b
0x0e5e,0x1e5e,0xa232,0x624b
0x0e5f,0x1e5f,0x2232,0x9e69
0x0e60,0x1e60,0xad83,0xa203
0x0e61,0x1e61,0x2b89,0xa263
0x0e62,0x1e62,0x2263,0x364f
0x0e63,0x1e63,0x2b33,0x2663
0x0e64,0x1e64,0x2d89,0x2669
0x0e65,0x1e65,0x2609,0x364b
0x0e66,0x1e66,0xab89,0xa669
0x0e67,0x1e67,0x2b39,0xa269
0x0e68,0x1e68,0xa663,0x369f
0x0e69,0x1e69,0xa603,0x829f
0x0e6a,0x1e6a,0xad33,0x2603
0x0e6b,0x1e6b,0xa209,0x864b
0x0e6c,0x1e6c,0x2269,0x824b
0x0e6d,0x1e6d,0x2209,0x824f
0x0e6e,0x1e6e,0x2203,0x869b
0x0e6f,0x1e6f,0x2b83,0xa609
0x0e70,0x1e70,0xa883,0xae03
0x0e71,0x1e71,0x2c89,0xae63
0x0e72,0x1e72,0x2833,0x324f
0x0e73,0x1e73,0x2c33,0x2563
0x0e74,0x1e74,0x2889,0x2569
0x0e75,0x1e75,0x2839,0x369b
0x0e76,0x1e76,0xac89,0xa569
0x0e77,0x1e77,0x2c39,0xae69
0x0e78,0x1e78,0x2883,0x864f
0x0e79,0x1e79,0xac83,0x869f
0x0e7a,0x1e7a,0xa833,0x2503
0x0e7b,0x1e7b,0xa839,0x829b
0x0e7c,0x1e7c,0xac39,0x324b
0x0e7d,0x1e7d,0xac33,0x329b
0x0e7e,0x1e7e,0xa889,0x329f
0x0e7f,0x1e7f,0x2c83,0xa509
0x0e80,0x1e80,0x2e33,0x4633
0x0e81,0x1e81,0xec59,0x7e10
0x0e82,0x1e82,0xde10,0x15d1
0x0e83,0x1e83,0xec13,0xd510
0x0e84,0x1e84,0xecd3,0xd5d0
0x0e85,0x1e85,0xded0,0x15d0
0x0e86,0x1e86,0x2e89,0x9233
0x0e87,0x1e87,0xec79,0x7ed0
0x0e88,0x1e88,0x4223,0x6623
0x0e89,0x1e89,0x4233,0x662f
0x0e8a,0x1e8a,0x2e23,0x4623
0x0e8b,0x1e8b,0x4289,0x022f
0x0e8c,0x1e8c,0xde72,0x5ed0
0x0e8d,0x1e8d,0xde52,0x5ed1
0x0e8e,0x1e8e,0x42a9,0x0223
0x0e8f,0x1e8f,0x2ea9,0x9223
0x0e90,0x1e90,0x7891,0xaccd
0x0e91,0x1e91,0xec63,0x461c
0x0e92,0x1e92,0x2ced,0x2aed
0x0e93,0x1e93,0xdc41,0x28ed
0x0e94,0x1e94,0xd060,0x2afc
0x0e95,0x1e95,0x20fc,0x2aec
0x0e96,0x1e96,0xc803,0x925c
0x0e97,0x1e97,0xec43,0x46dc
0x0e98,0x1e98,0xaabc,0xa0cc
0x0e99,0x1e99,0xa8cd,0xa0cd
0x0e9a,0x1e9a,0x7a00,0xa0bc
0x0e9b,0x1e9b,0x965c,0x027d
0x0e9c,0x1e9c,0x42dc,0x66dc
0x0e9d,0x1e9d,0x421c,0x66dd
0x0e9e,0x1e9e,0x967c,0x027c
0x0e9f,0x1e9f,0xc893,0x927c
0x0ea0,0x1ea0,0xdc2f,0x48d8
0x0ea1,0x1ea1,0xeb6a,0xd61c
0x0ea2,0x1ea2,0xeced,0xeaed
0x0ea3,0x1ea3,0xdb4d,0xe8ed
0x0ea4,0x1ea4,0xd96c,0xeafc
0x0ea5,0x1ea5,0xe0fc,0xeaec
0x0ea6,0x1ea6,0xe233,0x46fa
0x0ea7,0x1ea7,0xeb4a,0xd6dc
0x0ea8,0x1ea8,0x401a,0x4ada
0x0ea9,0x1ea9,0x4cd8,0x4ad8
0x0eaa,0x1eaa,0xd033,0x4a1a
0x0eab,0x1eab,0x42fa,0x66e8
0x0eac,0x1eac,0xd2dc,0x16dc
0x0ead,0x1ead,0xd21c,0x16dd
0x0eae,0x1eae,0x42ea,0x66ea
0x0eaf,0x1eaf,0xe223,0x46ea
0x0eb0,0x1eb0,0x4ce8,0xd84f
0x0eb1,0x1eb1,0xec1a,0xd56c
0x0eb2,0x1eb2,0xd8dd,0xe0ed
0x0eb3,0x1eb3,0xdcdd,0xed2d
0x0eb4,0x1eb4,0xd01c,0xe43c
0x0eb5,0x1eb5,0xda1c,0xe0ec
0x0eb6,0x1eb6,0x22fa,0xd633
0x0eb7,0x1eb7,0xecda,0xd54c
0x0eb8,0x1eb8,0x4afa,0x40da
0x0eb9,0x1eb9,0x48e8,0x40d8
0x0eba,0x1eba,0x40fa,0xda63
0x0ebb,0x1ebb,0x26fa,0x62e8
0x0ebc,0x1ebc,0xe8da,0x12dc
0x0ebd,0x1ebd,0xe81a,0x12dd
0x0ebe,0x1ebe,0x26ea,0x62ea
0x0ebf,0x1ebf,0x22ea,0xd623
0x0ec0,0x1ec0,0x4ced,0xd621
0x0ec1,0x1ec1,0xecfa,0xe56a
0x0ec2,0x1ec2,0xe6dd,0xe0dd
0x0ec3,0x1ec3,0xe2dd,0xed4d
0x0ec4,0x1ec4,0xe676,0xed46
0x0ec5,0x1ec5,0xe6d6,0xea76
0x0ec6,0x1ec6,0x22fc,0xd663
0x0ec7,0x1ec7,0xe8b7,0xe567
0x0ec8,0x1ec8,0x48e6,0x41c6
0x0ec9,0x1ec9,0x48ed,0x43ed
0x0eca,0x1eca,0x48c6,0xd625
0x0ecb,0x1ecb,0x26fc,0x62d8
0x0ecc,0x1ecc,0xe8f7,0xf67e
0x0ecd,0x1ecd,0xe8fa,0xf2d8
0x0ece,0x1ece,0x26f4,0x667e
0x0ecf,0x1ecf,0x26b4,0xd669
0x0ed0,0x1ed0,0xdc21,0x46ed
0x0ed1,0x1ed1,0xeb3a,0xe61a
0x0ed2,0x1ed2,0xecdd,0xeadd
0x0ed3,0x1ed3,0xee4d,0xe8dd
0x0ed4,0x1ed4,0xe596,0xe8d6
0x0ed5,0x1ed5,0xe876,0xead6
0x0ed6,0x1ed6,0xe230,0x461a
0x0ed7,0x1ed7,0xed87,0xe617
0x0ed8,0x1ed8,0x46c6,0x41e6
0x0ed9,0x1ed9,0x42ed,0x41ed
0x0eda,0x1eda,0xd8a5,0x46e6
0x0edb,0x1edb,0x421a,0x66d8
0x0edc,0x1edc,0xe657,0xf6de
0x0edd,0x1edd,0xe21a,0xf6d8
0x0ede,0x1ede,0x4657,0x66de
0x0edf,0x1edf,0xe682,0x4617
0x0ee0,0x1ee0,0x2e30,0x4663
0x0ee1,0x1ee1,0xecb9,0xce13
0x0ee2,0x1ee2,0xee13,0xf5df
0x0ee3,0x1ee3,0xecf3,0xe513
0x0ee4,0x1ee4,0xe8b9,0xe519
0x0ee5,0x1ee5,0xe559,0xf5db
0x0ee6,0x1ee6,0x2e82,0x9263
0x0ee7,0x1ee7,0xecf9,0xce19
0x0ee8,0x1ee8,0x4609,0x664b
0x0ee9,0x1ee9,0x4263,0x664f
0x0eea,0x1eea,0x2582,0x4669
0x0eeb,0x1eeb,0x4209,0x024f
0x0eec,0x1eec,0xee19,0xbedb
0x0eed,0x1eed,0xee59,0xbedf
0x0eee,0x1eee,0x4269,0x024b
0x0eef,0x1eef,0x2e32,0x9269
0x0ef0,0x1ef0,0xad03,0x9200
0x0ef1,0x1ef1,0x2b09,0x9260
0x0ef2,0x1ef2,0x4260,0x6641
0x0ef3,0x1ef3,0x2b63,0x4660
0x0ef4,0x1ef4,0x2b43,0x4640
0x0ef5,0x1ef5,0x4240,0x6640
0x0ef6,0x1ef6,0xab09,0x9662
0x0ef7,0x1ef7,0x2b99,0x9240
0x0ef8,0x1ef8,0x9690,0x0290
0x0ef9,0x1ef9,0x9600,0x0291
0x0efa,0x1efa,0xad93,0x9290
0x0efb,0x1efb,0x9202,0x0645
0x0efc,0x1efc,0x4292,0x0240
0x0efd,0x1efd,0x4202,0x0241
0x0efe,0x1efe,0x9292,0x0642
0x0eff,0x1eff,0xab99,0x9642
0x0f00,0x1f00,0x7a91,0xcaa1
0x0f01,0x1f01,0xfc4f,0x1241
0x0f02,0x1f02,0xec21,0xea21
0x0f03,0x1f03,0xd041,0xe021
0x0f04,0x1f04,0xd040,0xe020
0x0f05,0x1f05,0xe030,0xea20
0x0f06,0x1f06,0xb89f,0x5691
0x0f07,0x1f07,0xfc43,0x1240
0x0f08,0x1f08,0xca80,0xc0a0
0x0f09,0x1f09,0xc8a1,0xc0a1
0x0f0a,0x1f0a,0x7a90,0xcaa0
0x0f0b,0x1f0b,0x7600,0x5291
0x0f0c,0x1f0c,0xd240,0x1640
0x0f0d,0x1f0d,0xd260,0x1641
0x0f0e,0x1f0e,0x7690,0x5290
0x0f0f,0x1f0f,0xb893,0x5690
0x0f10,0x1f10,0xc191,0xca91
0x0f11,0x1f11,0xfc2f,0xf24f
0x0f12,0x1f12,0xec41,0xea41
0x0f13,0x1f13,0xe341,0xe041
0x0f14,0x1f14,0xe195,0xea95
0x0f15,0x1f15,0xe895,0xea45
0x0f16,0x1f16,0xb8af,0xb69f
0x0f17,0x1f17,0xf8ab,0xf69b
0x0f18,0x1f18,0xc841,0xea91
0x0f19,0x1f19,0xc891,0xc091
0x0f1a,0x1f1a,0xc141,0xca41
0x0f1b,0x1f1b,0xc603,0xb29f
0x0f1c,0x1f1c,0xe609,0xf64b
0x0f1d,0x1f1d,0xe263,0xf64f
0x0f1e,0x1f1e,0xc663,0xf69f
0x0f1f,0x1f1f,0xb82f,0xb64f
0x0f20,0x1f20,0x8d9f,0x0591
0x0f21,0x1f21,0x3b9b,0x6e95
0x0f22,0x1f22,0x4e60,0x6541
0x0f23,0x1f23,0x3b4f,0x6e41
0x0f24,0x1f24,0x3b43,0x6e40
0x0f25,0x1f25,0x4e40,0x6540
0x0f26,0x1f26,0x8b9b,0x0e95
0x0f27,0x1f27,0x3b99,0x6e92
0x0f28,0x1f28,0x9590,0x0e90
0x0f29,0x1f29,0x9500,0x0e91
0x0f2a,0x1f2a,0x8d93,0x0590
0x0f2b,0x1f2b,0x9e02,0x0545
0x0f2c,0x1f2c,0x4e92,0x0e40
0x0f2d,0x1f2d,0x4e02,0x0e41
0x0f2e,0x1f2e,0x9e92,0x0542
0x0f2f,0x1f2f,0x8b99,0x0e92
0x0f30,0x1f30,0xa37d,0xc291
0x0f31,0x1f31,0x38e8,0xe833
0x0f32,0x1f32,0x23dd,0xe141
0x0f33,0x1f33,0x21dd,0xe641
0x0f34,0x1f34,0x21d6,0xe645
0x0f35,0x1f35,0x2176,0xe145
0x0f36,0x1f36,0x8cc8,0xcc83
0x0f37,0x1f37,0x38ee,0xe839
0x0f38,0x1f38,0xa1dd,0xe191
0x0f39,0x1f39,0xa17d,0xc391
0x0f3a,0x1f3a,0x217d,0xe691
0x0f3b,0x1f3b,0x88c8,0xbcaf
0x0f3c,0x1f3c,0x38ce,0xf82b
0x0f3d,0x1f3d,0x3ce8,0xf82f
0x0f3e,0x1f3e,0x88e8,0xf8af
0x0f3f,0x1f3f,0x38c8,0xe883
0x0f40,0x1f40,0x3e2f,0x6e2f
0x0f41,0x1f41,0xfc7b,0x1275
0x0f42,0x1f42,0xd210,0x16d1
0x0f43,0x1f43,0xfcdf,0x12d1
0x0f44,0x1f44,0xfcd3,0x12d0
0x0f45,0x1f45,0xd2d0,0x16d0
0x0f46,0x1f46,0x3eab,0x6eab
0x0f47,0x1f47,0xfc79,0x1272
0x0f48,0x1f48,0x4e23,0x6523
0x0f49,0x1f49,0x4e33,0x652f
0x0f4a,0x1f4a,0x3e23,0x6e23
0x0f4b,0x1f4b,0x4e89,0x0e2f
0x0f4c,0x1f4c,0xd272,0x52d0
0x0f4d,0x1f4d,0xd252,0x52d1
0x0f4e,0x1f4e,0x4ea9,0x0e23
0x0f4f,0x1f4f,0x3ea9,0x6ea9
0x0f50,0x1f50,0x3e21,0x6e4f
0x0f51,0x1f51,0xfccb,0xf27b
0x0f52,0x1f52,0xe213,0xf6df
0x0f53,0x1f53,0xfcef,0xf2df
0x0f54,0x1f54,0xf8cb,0xf67b
0x0f55,0x1f55,0xe659,0xf6db
0x0f56,0x1f56,0x3ea5,0x6e9b
0x0f57,0x1f57,0xfceb,0xf2db
0x0f58,0x1f58,0x4509,0x654b
0x0f59,0x1f59,0x4e63,0x654f
0x0f5a,0x1f5a,0x35a5,0x659b
0x0f5b,0x1f5b,0x4e09,0x0e4f
0x0f5c,0x1f5c,0xe219,0xb2db
0x0f5d,0x1f5d,0xe259,0xb2df
0x0f5e,0x1f5e,0x4e69,0x0e4b
0x0f5f,0x1f5f,0x3e25,0x6e4b
0x0f60,0x1f60,0x8caf,0xab83
0x0f61,0x1f61,0x8c2f,0xab33
0x0f62,0x1f62,0x3c2f,0x3d2f
0x0f63,0x1f63,0x382f,0x2d33
0x0f64,0x1f64,0x382b,0x2d39
0x0f65,0x1f65,0x38ab,0x3d2b
0x0f66,0x1f66,0x882b,0xad39
0x0f67,0x1f67,0x8c2b,0xab39
0x0f68,0x1f68,0x882f,0x3daf
0x0f69,0x1f69,0x88af,0x8baf
0x0f6a,0x1f6a,0x38af,0x2d83
0x0f6b,0x1f6b,0x8cab,0x8d2b
0x0f6c,0x1f6c,0x3c2b,0x8b2b
0x0f6d,0x1f6d,0x3cab,0x8b2f
0x0f6e,0x1f6e,0x3caf,0x8dab
0x0f6f,0x1f6f,0x88ab,0xad89
0x0f70,0x1f70,0x8daf,0x859f
0x0f71,0x1f71,0x3bab,0x3e9b
0x0f72,0x1f72,0x2e63,0x354f
0x0f73,0x1f73,0x3b2f,0x3e4f
0x0f74,0x1f74,0x3dab,0x359b
0x0f75,0x1f75,0x2509,0x354b
0x0f76,0x1f76,0x8bab,0x8e9b
0x0f77,0x1f77,0x3b2b,0x3e4b
0x0f78,0x1f78,0xa563,0x359f
0x0f79,0x1f79,0xa503,0x8e9f
0x0f7a,0x1f7a,0x8d2f,0x854f
0x0f7b,0x1f7b,0xae09,0x854b
0x0f7c,0x1f7c,0x2e69,0x8e4b
0x0f7d,0x1f7d,0x2e09,0x8e4f
0x0f7e,0x1f7e,0x2e03,0x859b
0x0f7f,0x1f7f,0x3baf,0x3e9f
0x0f80,0x1f80,0x362f,0x2533
0x0f81,0x1f81,0xbbdf,0xcc13
0x0f82,0x1f82,0xfbdf,0xf8df
0x0f83,0x1f83,0xfddf,0xe813
0x0f84,0x1f84,0xfdd3,0xe8d3
0x0f85,0x1f85,0xfbd3,0xf8d3
0x0f86,0x1f86,0x822f,0xae33
0x0f87,0x1f87,0xbbd3,0xccd3
0x0f88,0x1f88,0x3223,0x3523
0x0f89,0x1f89,0x322f,0x352f
0x0f8a,0x1f8a,0x3623,0x2523
0x0f8b,0x1f8b,0x32ab,0x8e2f
0x0f8c,0x1f8c,0xfb79,0xbcd3
0x0f8d,0x1f8d,0xfb7b,0xbcdf
0x0f8e,0x1f8e,0x32a9,0x8e23
0x0f8f,0x1f8f,0x8223,0xae23
0x0f90,0x1f90,0x907d,0x7c91
0x0f91,0x1f91,0x38d8,0xe863
0x0f92,0x1f92,0x40dd,0xda41
0x0f93,0x1f93,0x4add,0xd841
0x0f94,0x1f94,0x4adc,0xda60
0x0f95,0x1f95,0x40dc,0xda40
0x0f96,0x1f96,0x8c78,0xcc03
0x0f97,0x1f97,0x38da,0xe843
0x0f98,0x1f98,0x9a7c,0x7090
0x0f99,0x1f99,0x9a7d,0x7091
0x0f9a,0x1f9a,0x907c,0x7000
0x0f9b,0x1f9b,0x8878,0xbc9f
0x0f9c,0x1f9c,0x3cda,0xf843
0x0f9d,0x1f9d,0x3cd8,0xf84f
0x0f9e,0x1f9e,0x887a,0xbc93
0x0f9f,0x1f9f,0x8c7a,0xcc93
0x0fa0,0x1fa0,0x4ae8,0xd82f
0x0fa1,0x1fa1,0xf8d8,0xed6a
0x0fa2,0x1fa2,0xd0dd,0xd44d
0x0fa3,0x1fa3,0xdadd,0xdd4d
0x0fa4,0x1fa4,0xdadc,0xd46c
0x0fa5,0x1fa5,0xd0dc,0xd44c
0x0fa6,0x1fa6,0x36e8,0xe633
0x0fa7,0x1fa7,0xf8da,0xed4a
0x0fa8,0x1fa8,0x40ea,0xda23
0x0fa9,0x1fa9,0x40e8,0xda2f
0x0faa,0x1faa,0x4aea,0xda33
0x0fab,0x1fab,0x32e8,0xf62f
0x0fac,0x1fac,0xfcda,0xfd4a
0x0fad,0x1fad,0xfcd8,0xfd48
0x0fae,0x1fae,0x32ea,0xf623
0x0faf,0x1faf,0x36ea,0xe623
0x0fb0,0x1fb0,0xd02f,0xd04f
0x0fb1,0x1fb1,0xfb48,0x1e4d
0x0fb2,0x1fb2,0xeb2d,0xe42d
0x0fb3,0x1fb3,0xd94d,0xe92d
0x0fb4,0x1fb4,0xd94c,0xe92c
0x0fb5,0x1fb5,0xe93c,0xe42c
0x0fb6,0x1fb6,0xf22f,0x122f
0x0fb7,0x1fb7,0xfb4a,0x1e4c
0x0fb8,0x1fb8,0xd063,0xda43
0x0fb9,0x1fb9,0xdc4f,0xda4f
0x0fba,0x1fba,0xd023,0xd043
0x0fbb,0x1fbb,0xd233,0x162f
0x0fbc,0x1fbc,0xde4c,0x154c
0x0fbd,0x1fbd,0xde6c,0x154d
0x0fbe,0x1fbe,0xd223,0x1623
0x0fbf,0x1fbf,0xf223,0x1223
0x0fc0,0x1fc0,0xd021,0xd321
0x0fc1,0x1fc1,0xfb28,0xfe48
0x0fc2,0x1fc2,0xeb4d,0xe44d
0x0fc3,0x1fc3,0xef4d,0xe94d
0x0fc4,0x1fc4,0xe796,0xe496
0x0fc5,0x1fc5,0xed96,0xe446
0x0fc6,0x1fc6,0xf221,0x124f
0x0fc7,0x1fc7,0xfdae,0xf59e
0x0fc8,0x1fc8,0xd6a5,0xd125
0x0fc9,0x1fc9,0xd221,0xd121
0x0fca,0x1fca,0xdaa5,0xd1a5
0x0fcb,0x1fcb,0xd263,0x164f
0x0fcc,0x1fcc,0xe507,0xf54e
0x0fcd,0x1fcd,0xee6a,0xf548
0x0fce,0x1fce,0xd609,0x164b
0x0fcf,0x1fcf,0xf6a5,0x169b
0x0fd0,0x1fd0,0x4aed,0xd821
0x0fd1,0x1fd1,0xf8e8,0xed3a
0x0fd2,0x1fd2,0xe3dd,0xe74d
0x0fd3,0x1fd3,0xe1dd,0xe54d
0x0fd4,0x1fd4,0xe1d6,0xe546
0x0fd5,0x1fd5,0xe176,0xe746
0x0fd6,0x1fd6,0x36ed,0xe630
0x0fd7,0x1fd7,0xf8ee,0xed37
0x0fd8,0x1fd8,0x4ac6,0xda25
0x0fd9,0x1fd9,0x40ed,0xda21
0x0fda,0x1fda,0x4ae6,0xd825
0x0fdb,0x1fdb,0x32ed,0xf621
0x0fdc,0x1fdc,0xf8ce,0xfd2e
0x0fdd,0x1fdd,0xfce8,0xfd28
0x0fde,0x1fde,0x36c6,0xf625
0x0fdf,0x1fdf,0x36e6,0xe632
0x0fe0,0x1fe0,0x3621,0x2530
0x0fe1,0x1fe1,0xbbef,0xccf3
0x0fe2,0x1fe2,0xfbef,0xf8ef
0x0fe3,0x1fe3,0xfdef,0xe8f3
0x0fe4,0x1fe4,0xfdeb,0xe8f9
0x0fe5,0x1fe5,0xfdcb,0xf8eb
0x0fe6,0x1fe6,0x8221,0xae30
0x0fe7,0x1fe7,0xbbeb,0xccf9
0x0fe8,0x1fe8,0x36a5,0x3525
0x0fe9,0x1fe9,0x3221,0x3521
0x0fea,0x1fea,0x3625,0x2532
0x0feb,0x1feb,0x32a5,0x8e21
0x0fec,0x1fec,0xfbeb,0xbceb
0x0fed,0x1fed,0xfbcb,0xbcef
0x0fee,0x1fee,0x3225,0x8e25
0x0fef,0x1fef,0x8225,0xae32
0x0ff0,0x1ff0,0x8c9f,0xab03
0x0ff1,0x1ff1,0x8c4f,0xab63
0x0ff2,0x1ff2,0x3c4f,0x3d4f
0x0ff3,0x1ff3,0x384f,0x2d63
0x0ff4,0x1ff4,0x3843,0x2d43
0x0ff5,0x1ff5,0x3c43,0x3d43
0x0ff6,0x1ff6,0x884b,0xad69
0x0ff7,0x1ff7,0x8c43,0xab43
0x0ff8,0x1ff8,0x8893,0x8b93
0x0ff9,0x1ff9,0x889f,0x8b9f
0x0ffa,0x1ffa,0x8c93,0xab93
0x0ffb,0x1ffb,0x8c9b,0x8d4b
0x0ffc,0x1ffc,0x3c99,0x8b43
0x0ffd,0x1ffd,0x3c9b,0x8b4f
0x0ffe,0x1ffe,0x8c99,0x8d49
0x0fff,0x1fff,0x8849,0xad49
