Plaintext,Ciphertext
0x1c29,0x9963
0x1c2a,0x191b
0x1c2b,0xcada
0x1c2c,0x1e4a
0x1c2d,0x1e6a
0x1c2e,0xcaca
0x1c2f,0xc3da
0x1c30,0xc92f
0x1c31,0x8368
0x1c32,0x895f
0x1c33,0x192f
0x1c34,0x195f
0x1c35,0x1b5f
0x1c36,0xebd8
0x1c37,0x136a
0x1c38,0xcb5f
0x1c39,0xe95f
0x1c3a,0xc95f
0x1c3b,0xc9da
0x1c3c,0x124a
0x1c3d,0x126a
0x1c3e,0xc9ca
0x1c3f,0xcbda
0x1c40,0xc20b
0x1c41,0x8b5b
0x1c42,0xd268
0x1c43,0x192b
0x1c44,0x195b
0x1c45,0xf368
0x1c46,0xe31b
0x1c47,0x1b5c
0x1c48,0x5bd8
0x1c49,0x99d8
0x1c4a,0xc21b
0x1c4b,0x59da
0x1c4c,0xf24a
0x1c4d,0xf26a
0x1c4e,0x59ca
0x1c4f,0xc31c
0x1c50,0xc20f
0x1c51,0xe35b
0x1c52,0xd2d8
0x1c53,0xc22b
0x1c54,0x196b
0x1c55,0xf36b
0x1c56,0xe31f
0x1c57,0x1b6c
0x1c58,0x5bdb
0x1c59,0x9263
0x1c5a,0xc2db
0x1c5b,0x5262
0x1c5c,0xf24c
0x1c5d,0xf2da
0x1c5e,0x59cc
0x1c5f,0xc3dc
0x1c60,0xc90b
0x1c61,0x835b
0x1c62,0x825b
0x1c63,0x122b
0x1c64,0x125b
0x1c65,0x135b
0x1c66,0xeb1b
0x1c67,0x135c
0x1c68,0xcb1b
0x1c69,0xe91b
0x1c6a,0xc91b
0x1c6b,0xc91c
0x1c6c,0x122c
0x1c6d,0x125c
0x1c6e,0xc90c
0x1c6f,0xcb1c
0x1c70,0x190f
0x1c71,0xe368
0x1c72,0x9968
0x1c73,0x122f
0x1c74,0x12df
0x1c75,0xfb6f
0x1c76,0xe3d3
0x1c77,0x1d5c
0x1c78,0x5b6f
0x1c79,0x99d3
0x1c7a,0x19db
0x1c7b,0xce62
0x1c7c,0x1e4c
0x1c7d,0x1eda
0x1c7e,0xcacc
0x1c7f,0xcf1c
0x1c80,0x222b
0x1c81,0xd35b
0x1c82,0xd25b
0x1c83,0xf22b
0x1c84,0xf25b
0x1c85,0xf35b
0x1c86,0x035b
0x1c87,0xf35c
0x1c88,0x235b
0x1c89,0x025b
0x1c8a,0x225b
0x1c8b,0x225c
0x1c8c,0xf22c
0x1c8d,0xf25c
0x1c8e,0x222c
0x1c8f,0x235c
0x1c90,0x292b
0x1c91,0xdb5b
0x1c92,0xde6b
0x1c93,0xf92b
0x1c94,0xf95b
0x1c95,0xff6b
0x1c96,0x0b5b
0x1c97,0xfb5c
0x1c98,0x4368
0x1c99,0x3268
0x1c9a,0x295b
0x1c9b,0x426a
0x1c9c,0xfe4c
0x1c9d,0xfe6c
0x1c9e,0x424a
0x1c9f,0x2b5c
0x1ca0,0xc90f
0x1ca1,0x83d8
0x1ca2,0xe95b
0x1ca3,0xc92b
0x1ca4,0x196f
0x1ca5,0x1b6f
0x1ca6,0xe363
0x1ca7,0x1f5c
0x1ca8,0xcb6f
0x1ca9,0xe91f
0x1caa,0xc96f
0x1cab,0xc262
0x1cac,0x1e2c
0x1cad,0x12da
0x1cae,0xca0c
0x1caf,0xcd1c
0x1cb0,0x292f
0x1cb1,0xdf58
0x1cb2,0xd95f
0x1cb3,0xf92f
0x1cb4,0xf95f
0x1cb5,0xfb5f
0x1cb6,0x0368
0x1cb7,0xff5a
0x1cb8,0x2b5f
0x1cb9,0x095f
0x1cba,0x295f
0x1cbb,0x226a
0x1cbc,0xfe2a
0x1cbd,0xfe5a
0x1cbe,0x224a
0x1cbf,0x236a
0x1cc0,0xc22f
0x1cc1,0x831b
0x1cc2,0x821b
0x1cc3,0x120b
0x1cc4,0x126b
0x1cc5,0x136b
0x1cc6,0xe35f
0x1cc7,0x136c
0x1cc8,0xcbdb
0x1cc9,0xe25f
0x1cca,0xc9db
0x1ccb,0xc25e
0x1ccc,0x124c
0x1ccd,0x121c
0x1cce,0xc9cc
0x1ccf,0xcbdc
0x1cd0,0xa92b
0x1cd1,0xdf18
0x1cd2,0x995b
0x1cd3,0x592b
0x1cd4,0x1953
0x1cd5,0x1b53
0x1cd6,0x03d8
0x1cd7,0xff6a
0x1cd8,0x2b6f
0x1cd9,0xb95b
0x1cda,0x296f
0x1cdb,0x22da
0x1cdc,0xfe4a
0x1cdd,0xfe1a
0x1cde,0x2e2c
0x1cdf,0x2f5c
0x1ce0,0xa22b
0x1ce1,0x935b
0x1ce2,0xdedb
0x1ce3,0x522b
0x1ce4,0x1958
0x1ce5,0xff5b
0x1ce6,0xb35b
0x1ce7,0x1b5a
0x1ce8,0x436b
0x1ce9,0x32d8
0x1cea,0x296b
0x1ceb,0x42da
0x1cec,0xfe2c
0x1ced,0xfedc
0x1cee,0x424c
0x1cef,0x2b6c
0x1cf0,0x220b
0x1cf1,0xd31b
0x1cf2,0xd21b
0x1cf3,0xf20b
0x1cf4,0x1258
0x1cf5,0x1358
0x1cf6,0x031b
0x1cf7,0x135a
0x1cf8,0x236b
0x1cf9,0x021b
0x1cfa,0x226b
0x1cfb,0x221c
0x1cfc,0x122a
0x1cfd,0xf21c
0x1cfe,0x224c
0x1cff,0x236c
0x1d00,0x4943
0x1d01,0xd358
0x1d02,0xfecf
0x1d03,0xfa4f
0x1d04,0xfa6f
0x1d05,0xfedf
0x1d06,0x0f68
0x1d07,0xf35a
0x1d08,0x42d3
0x1d09,0x42c3
0x1d0a,0x4963
0x1d0b,0x0d68
0x1d0c,0xfb5a
0x1d0d,0xdb58
0x1d0e,0x2d6a
0x1d0f,0x2f6a
0x1d10,0x6948
0x1d11,0xd318
0x1d12,0xfe4f
0x1d13,0x5a4b
0x1d14,0xfa5f
0x1d15,0xfe1f
0x1d16,0x0fd8
0x1d17,0x1f5a
0x1d18,0x42df
0x1d19,0x4243
0x1d1a,0x496f
0x1d1b,0xbf68
0x1d1c,0x1d5a
0x1d1d,0x9358
0x1d1e,0x2d6c
0x1d1f,0x2f6c
0x1d20,0x5943
0x1d21,0x8f68
0x1d22,0xf2c3
0x1d23,0xf943
0x1d24,0xf963
0x1d25,0xf2d3
0x1d26,0xedd8
0x1d27,0x1f6a
0x1d28,0xf9d8
0x1d29,0xf9c8
0x1d2a,0x5963
0x1d2b,0xefd8
0x1d2c,0x1d6a
0x1d2d,0x8d68
0x1d2e,0xcfda
0x1d2f,0xcdda
0x1d30,0x6976
0x1d31,0x0fe0
0x1d32,0x39e6
0x1d33,0x4976
0x1d34,0x49e6
0x1d35,0x4be6
0x1d36,0xbd80
0x1d37,0x2fe9
0x1d38,0x6be6
0x1d39,0x79e6
0x1d3a,0x69e6
0x1d3b,0xaa89
0x1d3c,0x2e79
0x1d3d,0x2ee9
0x1d3e,0xaaa9
0x1d3f,0xad89
0x1d40,0x59c8
0x1d41,0xd368
0x1d42,0xf948
0x1d43,0xf248
0x1d44,0xf268
0x1d45,0xf968
0x1d46,0x9bd8
0x1d47,0xf36a
0x1d48,0x52d8
0x1d49,0x52c8
0x1d4a,0x59d8
0x1d4b,0x93d8
0x1d4c,0xfb6a
0x1d4d,0xdb68
0x1d4e,0x53da
0x1d4f,0x5bda
0x1d50,0x5243
0x1d51,0xd3d8
0x1d52,0x5248
0x1d53,0xf2c8
0x1d54,0xf26b
0x1d55,0xf96b
0x1d56,0x9363
0x1d57,0xf36c
0x1d58,0x52db
0x1d59,0x52c3
0x1d5a,0x59db
0x1d5b,0x93d3
0x1d5c,0xfb6c
0x1d5d,0x9368
0x1d5e,0x53dc
0x1d5f,0x5bdc
0x1d60,0x69a0
0x1d61,0x33e0
0x1d62,0x32e0
0x1d63,0x4270
0x1d64,0x42e0
0x1d65,0x43e0
0x1d66,0x7b80
0x1d67,0x43e9
0x1d68,0x6b80
0x1d69,0x7980
0x1d6a,0x6980
0x1d6b,0x6989
0x1d6c,0x4279
0x1d6d,0x42e9
0x1d6e,0x69a9
0x1d6f,0x6b89
0x1d70,0x59c3
0x1d71,0x8fd8
0x1d72,0xf243
0x1d73,0x5948
0x1d74,0xf96f
0x1d75,0xf2df
0x1d76,0xef63
0x1d77,0x1f6c
0x1d78,0xf9db
0x1d79,0xf9c3
0x1d7a,0x596f
0x1d7b,0xefd3
0x1d7c,0x1d6c
0x1d7d,0xef68
0x1d7e,0xcfdc
0x1d7f,0xcddc
0x1d80,0x4778
0x1d81,0x3fe5
0x1d82,0x3ee5
0x1d83,0x4e75
0x1d84,0x4ee5
0x1d85,0x4fe5
0x1d86,0x35e8
0x1d87,0x4fe7
0x1d88,0x45e8
0x1d89,0x37e8
0x1d8a,0x47e8
0x1d8b,0x47ea
0x1d8c,0x4e77
0x1d8d,0x4ee7
0x1d8e,0x477a
0x1d8f,0x45ea
0x1d90,0x4248
0x1d91,0xdf6b
0x1d92,0xfa4b
0x1d93,0xfe4b
0x1d94,0xfe6b
0x1d95,0xfa6b
0x1d96,0x3368
0x1d97,0xff6c
0x1d98,0x4968
0x1d99,0x4948
0x1d9a,0x4268
0x1d9b,0x3b68
0x1d9c,0xfd6c
0x1d9d,0xdd6b
0x1d9e,0x4b6a
0x1d9f,0x436a
0x1da0,0x69a6
0x1da1,0x0f80
0x1da2,0x79e0
0x1da3,0x6970
0x1da4,0x49e1
0x1da5,0x4be1
0x1da6,0xbfe6
0x1da7,0x2fe7
0x1da8,0x6be1
0x1da9,0x7986
0x1daa,0x69e1
0x1dab,0xaee4
0x1dac,0x2e77
0x1dad,0x2e89
0x1dae,0xaaa7
0x1daf,0xad87
0x1db0,0x4173
0x1db1,0x33b0
0x1db2,0x3ae1
0x1db3,0x4a71
0x1db4,0x4ae1
0x1db5,0x4de1
0x1db6,0x0ce8
0x1db7,0x43b9
0x1db8,0x48e3
0x1db9,0x31e3
0x1dba,0x41e3
0x1dbb,0x20ea
0x1dbc,0x4299
0x1dbd,0x42b9
0x1dbe,0x207a
0x1dbf,0x2cea
0x1dc0,0x6276
0x1dc1,0x3380
0x1dc2,0x3280
0x1dc3,0x42a0
0x1dc4,0x42e5
0x1dc5,0x43e5
0x1dc6,0x73e6
0x1dc7,0x43e7
0x1dc8,0x6b85
0x1dc9,0x72e6
0x1dca,0x6985
0x1dcb,0x62e4
0x1dcc,0x4277
0x1dcd,0x4289
0x1dce,0x69a7
0x1dcf,0x6b87
0x1dd0,0x6178
0x1dd1,0x33f0
0x1dd2,0x7ae5
0x1dd3,0x6a75
0x1dd4,0x4ab1
0x1dd5,0x4db1
0x1dd6,0x0c88
0x1dd7,0x2fb9
0x1dd8,0x48ef
0x1dd9,0x71e8
0x1dda,0x41ef
0x1ddb,0x208a
0x1ddc,0x2e99
0x1ddd,0x42f9
0x1dde,0x207c
0x1ddf,0x2cec
0x1de0,0x42c8
0x1de1,0xdfdb
0x1de2,0x5e4b
0x1de3,0xfecb
0x1de4,0xfe5b
0x1de5,0xfa5b
0x1de6,0x33d8
0x1de7,0xff5c
0x1de8,0x496b
0x1de9,0x6248
0x1dea,0x426b
0x1deb,0x7368
0x1dec,0xfd5c
0x1ded,0x9f6b
0x1dee,0x4b6c
0x1def,0x436c
0x1df0,0x47a8
0x1df1,0x3f85
0x1df2,0x3e85
0x1df3,0x4ea5
0x1df4,0x4eb5
0x1df5,0x4fb5
0x1df6,0x3588
0x1df7,0x4fb7
0x1df8,0x45eb
0x1df9,0x3788
0x1dfa,0x47eb
0x1dfb,0x478a
0x1dfc,0x4e97
0x1dfd,0x4e87
0x1dfe,0x477c
0x1dff,0x45ec
0x1e00,0xd9ee
0x1e01,0xedac
0x1e02,0xd98c
0x1e03,0x99ee
0x1e04,0x9b7f
0x1e05,0xdbab
0x1e06,0x8f7c
0x1e07,0xed8c
0x1e08,0xd3af
0x1e09,0xd28e
0x1e0a,0xdb7f
0x1e0b,0x8d7c
0x1e0c,0xef8c
0x1e0d,0xefac
0x1e0e,0x8dec
0x1e0f,0x8fec
0x1e10,0xd96e
0x1e11,0xedcc
0x1e12,0xd9dc
0x1e13,0x996e
0x1e14,0x99de
0x1e15,0xd9de
0x1e16,0x8f4c
0x1e17,0xef4e
0x1e18,0xd26e
0x1e19,0xd2de
0x1e1a,0x996c
0x1e1b,0x8d4c
0x1e1c,0xefce
0x1e1d,0xefcc
0x1e1e,0xef4c
0x1e1f,0x8fcc
0x1e20,0xfa21
0x1e21,0x8f9a
0x1e22,0xdefe
0x1e23,0xdabe
0x1e24,0xdd9f
0x1e25,0xdf3f
0x1e26,0x8f50
0x1e27,0x8fba
0x1e28,0xfe11
0x1e29,0xfe01
0x1e2a,0xfa51
0x1e2b,0x8d50
0x1e2c,0x8dba
0x1e2d,0x8d9a
0x1e2e,0x1d59
0x1e2f,0x1f59
0x1e30,0x442f
0x1e31,0x0f9a
0x1e32,0x3a9e
0x1e33,0x3abe
0x1e34,0x3d9f
0x1e35,0x3a9f
0x1e36,0x0c58
0x1e37,0x0fba
0x1e38,0x465f
0x1e39,0x345f
0x1e3a,0x445f
0x1e3b,0x205a
0x1e3c,0x2f98
0x1e3d,0x2f9a
0x1e3e,0x202a
0x1e3f,0x2c5a
0x1e40,0xfe25
0x1e41,0xdf9c
0x1e42,0xdabc
0x1e43,0xdebc
0x1e44,0xdf9b
0x1e45,0xdd9b
0x1e46,0xdf55
0x1e47,0xdfbc
0x1e48,0xfa55
0x1e49,0xfa25
0x1e4a,0xfe55
0x1e4b,0xdd55
0x1e4c,0xddbc
0x1e4d,0xdd9c
0x1e4e,0xfd57
0x1e4f,0xff57
0x1e50,0x4e2b
0x1e51,0xdf2c
0x1e52,0xda5c
0x1e53,0xde5c
0x1e54,0xde1c
0x1e55,0x9e5c
0x1e56,0x3f5b
0x1e57,0xdf0c
0x1e58,0x6e2b
0x1e59,0x4a2b
0x1e5a,0x4e0b
0x1e5b,0x3d5b
0x1e5c,0x9f2c
0x1e5d,0xdd2c
0x1e5e,0x7f5b
0x1e5f,0x3f1b
0x1e60,0x402b
0x1e61,0x3f9c
0x1e62,0x3e9c
0x1e63,0x3ebc
0x1e64,0x3f9b
0x1e65,0x3e9b
0x1e66,0x3c5b
0x1e67,0x3fbc
0x1e68,0x4c5b
0x1e69,0x305b
0x1e6a,0x405b
0x1e6b,0x405c
0x1e6c,0x4f9b
0x1e6d,0x4f9c
0x1e6e,0x402c
0x1e6f,0x4c5c
0x1e70,0x4a2f
0x1e71,0x8f2a
0x1e72,0xde1e
0x1e73,0xda5e
0x1e74,0x9a5c
0x1e75,0xde5e
0x1e76,0x0f58
0x1e77,0x8f0a
0x1e78,0x4e2f
0x1e79,0x4e0f
0x1e7a,0x6a2b
0x1e7b,0x0d58
0x1e7c,0xef2a
0x1e7d,0x8d2a
0x1e7e,0xbf58
0x1e7f,0x0f18
0x1e80,0x32ec
0x1e81,0x7bac
0x1e82,0x79ac
0x1e83,0x798c
0x1e84,0x7bab
0x1e85,0x79ab
0x1e86,0x337c
0x1e87,0x7b8c
0x1e88,0x327b
0x1e89,0x327c
0x1e8a,0x337b
0x1e8b,0x437c
0x1e8c,0x6bab
0x1e8d,0x6bac
0x1e8e,0x437b
0x1e8f,0x33ec
0x1e90,0xd2ec
0x1e91,0x9bac
0x1e92,0x928c
0x1e93,0x998c
0x1e94,0x9bab
0x1e95,0x93ab
0x1e96,0xd37c
0x1e97,0x9b8c
0x1e98,0xdb7b
0x1e99,0xd9ec
0x1e9a,0xd37b
0x1e9b,0xdb7c
0x1e9c,0x938c
0x1e9d,0x93ac
0x1e9e,0xdbec
0x1e9f,0xd3ec
0x1ea0,0x449f
0x1ea1,0x0f99
0x1ea2,0x3a9d
0x1ea3,0x3abd
0x1ea4,0x7ab7
0x1ea5,0x7a97
0x1ea6,0x0cb8
0x1ea7,0x0f39
0x1ea8,0x74bb
0x1ea9,0x34bf
0x1eaa,0x649b
0x1eab,0x20ba
0x1eac,0x2f39
0x1ead,0x2f99
0x1eae,0x20fa
0x1eaf,0x0cf8
0x1eb0,0x39ee
0x1eb1,0xbdac
0x1eb2,0x797e
0x1eb3,0x79ee
0x1eb4,0x7b7f
0x1eb5,0x797f
0x1eb6,0x0f7c
0x1eb7,0xbd8c
0x1eb8,0x397f
0x1eb9,0x397e
0x1eba,0x3b7f
0x1ebb,0x2f7c
0x1ebc,0xadab
0x1ebd,0xadac
0x1ebe,0x2f7b
0x1ebf,0x0fec
0x1ec0,0x409b
0x1ec1,0x3f97
0x1ec2,0x3e97
0x1ec3,0x3eb7
0x1ec4,0x3ef7
0x1ec5,0x3e37
0x1ec6,0x3cbb
0x1ec7,0x3f37
0x1ec8,0x30fb
0x1ec9,0x30bb
0x1eca,0x403b
0x1ecb,0x40bc
0x1ecc,0x4f37
0x1ecd,0x4f97
0x1ece,0x40fc
0x1ecf,0x3cfb
0x1ed0,0x39ed
0x1ed1,0xbda7
0x1ed2,0x797d
0x1ed3,0x79ed
0x1ed4,0x798d
0x1ed5,0x79ad
0x1ed6,0x0f77
0x1ed7,0xbf7d
0x1ed8,0x7977
0x1ed9,0x397d
0x1eda,0x79e7
0x1edb,0x2f77
0x1edc,0xaf7d
0x1edd,0xada7
0x1ede,0x2fa7
0x1edf,0x0fa7
0x1ee0,0xd26c
0x1ee1,0x9bcc
0x1ee2,0x92dc
0x1ee3,0x99dc
0x1ee4,0x926e
0x1ee5,0x92de
0x1ee6,0xd34c
0x1ee7,0x934e
0x1ee8,0x926c
0x1ee9,0xd96c
0x1eea,0xd2dc
0x1eeb,0xdb4c
0x1eec,0x93ce
0x1eed,0x93cc
0x1eee,0x934c
0x1eef,0xd3cc
0x1ef0,0x32e7
0x1ef1,0x7ba7
0x1ef2,0x79a7
0x1ef3,0x7987
0x1ef4,0x72ed
0x1ef5,0x727d
0x1ef6,0x3377
0x1ef7,0x737d
0x1ef8,0x32a7
0x1ef9,0x3277
0x1efa,0x3287
0x1efb,0x4377
0x1efc,0x637d
0x1efd,0x6ba7
0x1efe,0x43a7
0x1eff,0x33a7
0x1f00,0xd962
0x1f01,0xedca
0x1f02,0xd9da
0x1f03,0x9962
0x1f04,0x9b43
0x1f05,0xdbc8
0x1f06,0x8f4a
0x1f07,0xedda
0x1f08,0xd3c3
0x1f09,0xd2d2
0x1f0a,0xdb43
0x1f0b,0x8d4a
0x1f0c,0xefda
0x1f0d,0xefca
0x1f0e,0x8d6a
0x1f0f,0x8f6a
0x1f10,0x996a
0x1f11,0xef42
0x1f12,0xd9d2
0x1f13,0x99d2
0x1f14,0x9b4f
0x1f15,0xdbcb
0x1f16,0x8fca
0x1f17,0xeddc
0x1f18,0xd3cf
0x1f19,0xd262
0x1f1a,0xdb4f
0x1f1b,0xef4a
0x1f1c,0xefdc
0x1f1d,0xefc2
0x1f1e,0x8d6c
0x1f1f,0x8f6c
0x1f20,0x4a4f
0x1f21,0xd32a
0x1f22,0xdede
0x1f23,0xda6e
0x1f24,0xdd4f
0x1f25,0xdfcf
0x1f26,0x3358
0x1f27,0xd35a
0x1f28,0x4edf
0x1f29,0x4ecf
0x1f2a,0x4a6f
0x1f2b,0x3b58
0x1f2c,0xdb5a
0x1f2d,0xdb2a
0x1f2e,0x4b5a
0x1f2f,0x435a
0x1f30,0x447f
0x1f31,0x3399
0x1f32,0x3a7d
0x1f33,0x3aed
0x1f34,0x3d71
0x1f35,0x3a71
0x1f36,0x35b8
0x1f37,0x33b9
0x1f38,0x46ef
0x1f39,0x34ef
0x1f3a,0x44ef
0x1f3b,0x47ba
0x1f3c,0x4390
0x1f3d,0x4399
0x1f3e,0x479a
0x1f3f,0x45ba
0x1f40,0x4e4b
0x1f41,0xdf4c
0x1f42,0xda6c
0x1f43,0xde6c
0x1f44,0xdf4b
0x1f45,0xdd4b
0x1f46,0x3f6b
0x1f47,0xdf6c
0x1f48,0x4a6b
0x1f49,0x4a4b
0x1f4a,0x4e6b
0x1f4b,0x3d6b
0x1f4c,0xdd6c
0x1f4d,0xdd4c
0x1f4e,0x4d6c
0x1f4f,0x4f6c
0x1f50,0x4ecb
0x1f51,0xdfcc
0x1f52,0x9e6c
0x1f53,0xdedc
0x1f54,0xdf2b
0x1f55,0xdd2b
0x1f56,0x3fdb
0x1f57,0xdf5c
0x1f58,0x4a5b
0x1f59,0x6e4b
0x1f5a,0x4e5b
0x1f5b,0x7f6b
0x1f5c,0xdd5c
0x1f5d,0x9f4c
0x1f5e,0x4d5c
0x1f5f,0x4f5c
0x1f60,0x407b
0x1f61,0x3f77
0x1f62,0x3e77
0x1f63,0x3ee7
0x1f64,0x3f75
0x1f65,0x3e75
0x1f66,0x3ceb
0x1f67,0x3fe7
0x1f68,0x4ceb
0x1f69,0x30eb
0x1f6a,0x40eb
0x1f6b,0x40ec
0x1f6c,0x4f75
0x1f6d,0x4f77
0x1f6e,0x407c
0x1f6f,0x4cec
0x1f70,0x6a4b
0x1f71,0xd30a
0x1f72,0xde6e
0x1f73,0x9a6c
0x1f74,0xdd2f
0x1f75,0xdf0f
0x1f76,0x3318
0x1f77,0x8f5a
0x1f78,0x4e1f
0x1f79,0x4e4f
0x1f7a,0x4a5f
0x1f7b,0x7358
0x1f7c,0x8d5a
0x1f7d,0x932a
0x1f7e,0x2d5a
0x1f7f,0x2f5a
0x1f80,0x32e9
0x1f81,0x7ba9
0x1f82,0x79a9
0x1f83,0x7989
0x1f84,0x7ba0
0x1f85,0x79a0
0x1f86,0x3379
0x1f87,0x7b89
0x1f88,0x3270
0x1f89,0x3279
0x1f8a,0x3370
0x1f8b,0x4379
0x1f8c,0x6ba0
0x1f8d,0x6ba9
0x1f8e,0x4370
0x1f8f,0x33e9
0x1f90,0xd26a
0x1f91,0x9bca
0x1f92,0x92da
0x1f93,0x99da
0x1f94,0x9bc8
0x1f95,0x93c8
0x1f96,0xd34a
0x1f97,0x9bda
0x1f98,0xdb48
0x1f99,0xd96a
0x1f9a,0xd348
0x1f9b,0xdb4a
0x1f9c,0x93da
0x1f9d,0x93ca
0x1f9e,0xdb6a
0x1f9f,0xd36a
0x1fa0,0x647b
0x1fa1,0x3339
0x1fa2,0x7a77
0x1fa3,0x7ae7
0x1fa4,0x3d91
0x1fa5,0x3a91
0x1fa6,0x35f8
0x1fa7,0x0fb9
0x1fa8,0x46bf
0x1fa9,0x74eb
0x1faa,0x44bf
0x1fab,0x47fa
0x1fac,0x2f90
0x1fad,0x4339
0x1fae,0x209a
0x1faf,0x2cba
0x1fb0,0x39e4
0x1fb1,0xbda9
0x1fb2,0x7974
0x1fb3,0x79e4
0x1fb4,0x7b76
0x1fb5,0x7976
0x1fb6,0x0f79
0x1fb7,0xbd89
0x1fb8,0x3976
0x1fb9,0x3974
0x1fba,0x3b76
0x1fbb,0x2f79
0x1fbc,0xada0
0x1fbd,0xada9
0x1fbe,0x2f70
0x1fbf,0x0fe9
0x1fc0,0x40ab
0x1fc1,0x3fa7
0x1fc2,0x3ea7
0x1fc3,0x3e87
0x1fc4,0x3f95
0x1fc5,0x3e95
0x1fc6,0x3c8b
0x1fc7,0x3fb7
0x1fc8,0x4cbb
0x1fc9,0x308b
0x1fca,0x40bb
0x1fcb,0x408c
0x1fcc,0x4f95
0x1fcd,0x4fa7
0x1fce,0x409c
0x1fcf,0x4cbc
0x1fd0,0x79e9
0x1fd1,0xbf74
0x1fd2,0x79a4
0x1fd3,0x7984
0x1fd4,0x7b71
0x1fd5,0x7971
0x1fd6,0x0fa9
0x1fd7,0xbd87
0x1fd8,0x3971
0x1fd9,0x7979
0x1fda,0x3b71
0x1fdb,0x2fa9
0x1fdc,0xada5
0x1fdd,0xaf74
0x1fde,0x2f75
0x1fdf,0x0fe7
0x1fe0,0xd2da
0x1fe1,0x9342
0x1fe2,0x92d2
0x1fe3,0x9262
0x1fe4,0x9bcb
0x1fe5,0x93cb
0x1fe6,0xd3ca
0x1fe7,0x9bdc
0x1fe8,0xdb4b
0x1fe9,0x926a
0x1fea,0xd34b
0x1feb,0x934a
0x1fec,0x93dc
0x1fed,0x93c2
0x1fee,0xdb6c
0x1fef,0xd36c
0x1ff0,0x3289
0x1ff1,0x7374
0x1ff2,0x7274
0x1ff3,0x72e4
0x1ff4,0x7ba5
0x1ff5,0x79a5
0x1ff6,0x33a9
0x1ff7,0x7b87
0x1ff8,0x3275
0x1ff9,0x32a9
0x1ffa,0x3375
0x1ffb,0x43a9
0x1ffc,0x6ba5
0x1ffd,0x6374
0x1ffe,0x4375
0x1fff,0x33e7
0x2000,0x9ef2
0x2001,0xfa33
0x2002,0x92b3
0x2003,0x5e33
0x2004,0x5e38
0x2005,0x99f8
0x2006,0xdaf2
0x2007,0xfa38
0x2008,0x993a
0x2009,0x9292
0x200a,0x9efa
0x200b,0x9932
0x200c,0x99b3
0x200d,0x99f3
0x200e,0x9992
0x200f,0xdafa
0x2010,0x9fc3
0x2011,0xfad3
0x2012,0xcf53
0x2013,0x5ed3
0x2014,0x5ea3
0x2015,0xeeb3
0x2016,0xddc3
0x2017,0xfaa3
0x2018,0xee92
0x2019,0xee23
0x201a,0x9e82
0x201b,0xea03
0x201c,0xeaf3
0x201d,0xcd13
0x201e,0xea32
0x201f,0xda82
0x2020,0x9e14
0x2021,0xde54
0x2022,0xd209
0x2023,0x9e59
0x2024,0xda59
0x2025,0xd229
0x2026,0xda14
0x2027,0xde14
0x2028,0x9909
0x2029,0x9224
0x202a,0x9e19
0x202b,0x9904
0x202c,0xd924
0x202d,0x9929
0x202e,0x9924
0x202f,0xda19
0x2030,0x9e54
0x2031,0x9a59
0x2032,0xde09
0x2033,0xde19
0x2034,0xde59
0x2035,0xde29
0x2036,0x9a14
0x2037,0xda54
0x2038,0x9a09
0x2039,0x9e24
0x203a,0x9a19
0x203b,0x9a04
0x203c,0xda24
0x203d,0x9a29
0x203e,0x9a24
0x203f,0x9a54
0x2040,0x70f4
0x2041,0x7c99
0x2042,0x3739
0x2043,0x70b9
0x2044,0x34b9
0x2045,0x3799
0x2046,0x7c34
0x2047,0x3699
0x2048,0x7139
0x2049,0x7794
0x204a,0x70f9
0x204b,0x6594
0x204c,0x4599
0x204d,0x4539
0x204e,0x6839
0x204f,0x7c39
0x2050,0x7cc6
0x2051,0x7c69
0x2052,0x0000
0x2053,0x7c40
0x2054,0x70e9
0x2055,0x0039
0x2056,0x7cd4
0x2057,0x7c79
0x2058,0xb094
0x2059,0xb026
0x205a,0x7084
0x205b,0xac26
0x205c,0x2c39
0x205d,0x2c00
0x205e,0xac94
0x205f,0x7ca4
0x2060,0x70b4
0x2061,0x3c39
0x2062,0x3039
0x2063,0x30f9
0x2064,0x30b9
0x2065,0x3099
0x2066,0x7c94
0x2067,0x3c99
0x2068,0x7439
0x2069,0x7094
0x206a,0x74f9
0x206b,0x6c94
0x206c,0x4c99
0x206d,0x4c39
0x206e,0x6639
0x206f,0x7639
0x2070,0x7fc3
0x2071,0x3f43
0x2072,0x0e08
0x2073,0x7f48
0x2074,0x9e69
0x2075,0x8e09
0x2076,0x3dc3
0x2077,0xde64
0x2078,0xee24
0x2079,0xbe23
0x207a,0x9ed4
0x207b,0xba03
0x207c,0xea29
0x207d,0xba28
0x207e,0xea04
0x207f,0xdad4
0x2080,0x9052
0x2081,0x9c53
0x2082,0x9053
0x2083,0x5023
0x2084,0x5408
0x2085,0x9418
0x2086,0x9c22
0x2087,0x9618
0x2088,0x940a
0x2089,0x9022
0x208a,0x941a
0x208b,0x5c22
0x208c,0x541a
0x208d,0x5052
0x208e,0x560a
0x208f,0x960a
0x2090,0x9012
0x2091,0x9c13
0x2092,0x9753
0x2093,0x5003
0x2094,0x5008
0x2095,0x9118
0x2096,0x9c02
0x2097,0x9c18
0x2098,0x910a
0x2099,0x9722
0x209a,0x901a
0x209b,0x5522
0x209c,0x511a
0x209d,0x5752
